"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","web-0","10/17/2017","09:55:11","","key [NUSERID] doesn't exist (existing keys:NUSERNAME,cfid,timecreated,cfauthorization_athletics,sessionid,urltoken,lastvisit,cftoken)"
"ERROR","web-0","10/17/2017","09:55:52","","key [NUSERID] doesn't exist (existing keys:NUSERNAME,cfid,timecreated,cfauthorization_athletics,sessionid,urltoken,lastvisit,cftoken)"
"ERROR","web-0","10/17/2017","09:56:47","","invalid call of the function getPerson (C:\inetpub\ascension-longhorn\athletics\com\user.cfc), first Argument (userid) is of invalid type, can't cast String [fwheatley] to a value of type [numeric]"
"ERROR","web-0","10/17/2017","09:58:51","","invalid call of the function getPerson (C:\inetpub\ascension-longhorn\athletics\com\user.cfc), first Argument (userid) is of invalid type, can't cast String [fwheatley] to a value of type [numeric]"
"ERROR","web-0","10/17/2017","10:00:14","","column [FNAME] not found in query, columns are [userid,userlname,userfname]"
"ERROR","web-0","10/17/2017","10:01:01","","; Table 'ascension.person' doesn't exist"
"ERROR","web-0","10/17/2017","10:04:12","","column [FNAME] not found in query, columns are [cnt,userid,eventdate,userfname,userlname]"
"ERROR","web-0","10/18/2017","07:46:31","","; Table 'ascension.citationtype' doesn't exist"
"ERROR","web-0","10/18/2017","07:53:23","","; Table 'ascension.citationtype' doesn't exist"
"ERROR","web-0","10/18/2017","20:26:29","","; Table 'ascension.citationtype' doesn't exist"
"ERROR","web-0","10/19/2017","07:31:29","","; Unknown column 'username' in 'field list'"
"ERROR","web-0","10/19/2017","07:31:39","","; Table 'ascension.citationtype' doesn't exist"
"ERROR","web-0","10/19/2017","07:46:08","","Page /gym/citations.cfm [C:\inetpub\ascension-longhorn\gym\citations.cfm] not found"
"ERROR","web-0","10/19/2017","07:46:17","","invalid component definition, can't find com.citation"
"ERROR","web-0","10/19/2017","07:46:21","","invalid component definition, can't find com.citation"
"ERROR","web-0","10/19/2017","07:46:23","","invalid component definition, can't find com.citation"
"ERROR","web-0","10/19/2017","07:46:24","","invalid component definition, can't find com.citation"
"ERROR","web-0","10/19/2017","07:48:47","","variable [qAllCitations] doesn't exist"
"ERROR","web-0","10/19/2017","08:02:20","","client scope is not enabled; you can enable client scope with tag cfapplication/Application.cfc"
"ERROR","web-0","10/19/2017","08:02:47","","client scope is not enabled; you can enable client scope with tag cfapplication/Application.cfc"
"ERROR","web-0","10/19/2017","08:08:33","","key [BLOGGEDIN] doesn't exist (existing keys:NUSERID,cfid,timecreated,cfauthorization_athletics,sessionid,urltoken,lastvisit,cftoken)"
"ERROR","web-0","10/23/2017","07:43:24","","; Unknown column 'username' in 'field list'"
"ERROR","web-0","10/23/2017","07:45:26","","; Unknown column 'username' in 'field list'"
"ERROR","web-0","10/23/2017","07:45:59","","; Unknown column 'username' in 'field list'"
"ERROR","web-0","10/23/2017","07:49:15","","; Unknown column 'username' in 'field list'"
"ERROR","web-0","10/23/2017","07:50:29","","; Unknown column 'password' in 'field list'"
"ERROR","web-0","10/23/2017","07:50:43","","; Table 'ascension.role' doesn't exist"
"ERROR","web-0","10/23/2017","08:01:29","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:01:31","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:01:38","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:02:32","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:02:35","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:08:36","","; You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'AND role.roleid = userrole.roleid AND
		  AND user.userid = 'fwheatley'
		  AN' at line 4"
"ERROR","web-0","10/23/2017","08:09:58","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:11:30","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:11:31","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:11:54","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:18:27","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:18:41","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:19:08","","column [USERNAME] not found in query, columns are [userid,pass]"
"ERROR","web-0","10/23/2017","08:20:29","","; Table 'ascension.person' doesn't exist"
"ERROR","web-0","10/23/2017","08:22:40","","; Table 'ascension.person' doesn't exist"
"ERROR","web-0","10/23/2017","08:22:48","","; Table 'ascension.state' doesn't exist"
"ERROR","web-0","10/23/2017","08:32:53","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:33:51","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:34:21","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:34:47","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:35:17","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:35:36","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:35:51","","No matching property [PERSONID] found in [string]"
"ERROR","web-0","10/23/2017","08:36:24","","No matching property [USERID] found in [string]"
"ERROR","web-0","10/23/2017","08:36:38","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:39:44","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:42:12","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:42:24","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:43:08","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:45:02","","No matching property [FNAME] found in [string]"
"ERROR","web-0","10/23/2017","08:45:36","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/23/2017","08:46:32","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/24/2017","08:01:47","","key [USERID] doesn't exist in argument scope. existing keys are [userName, password]"
"ERROR","web-0","10/24/2017","08:02:08","","key [USERID] doesn't exist in argument scope. existing keys are [userName, password]"
"ERROR","web-0","10/24/2017","08:02:27","","key [USERID] doesn't exist in argument scope. existing keys are [userName, password]"
"ERROR","web-0","10/24/2017","08:03:27","","key [USERNAME] doesn't exist in argument scope. existing keys are [userid, password]"
"ERROR","web-0","10/24/2017","08:03:52","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/24/2017","08:17:33","","Component [com.user] has no accessible Member with name [USERID]; enable [trigger data member] in admininistrator to also invoke getters and setters"
"ERROR","web-0","10/26/2017","07:45:20","","; Unknown column 'item.id' in 'field list'"
"ERROR","web-0","10/26/2017","07:45:56","","variable [GETUSER] doesn't exist"
"ERROR","web-0","10/30/2017","08:42:10","","client scope is not enabled; you can enable client scope with tag cfapplication/Application.cfc"
"ERROR","web-0","11/01/2017","08:03:53","","client scope is not enabled; you can enable client scope with tag cfapplication/Application.cfc"
"ERROR","web-0","11/01/2017","08:28:39","","missing terminating [#] for expression"
"ERROR","web-0","11/01/2017","08:28:47","","missing terminating [#] for expression"
"ERROR","web-0","11/01/2017","08:31:30","","missing terminating [#] for expression"
"ERROR","web-0","11/01/2017","08:32:46","","missing terminating [#] for expression"
"ERROR","web-0","11/01/2017","08:32:56","","missing terminating [#] for expression"
"ERROR","web-0","11/01/2017","08:33:48","","missing terminating [#] for expression"
"ERROR","web-0","11/02/2017","08:11:35","","missing terminating [#] for expression"
"ERROR","web-0","11/02/2017","08:12:08","","missing terminating [#] for expression"
